order_id,order_number,customer_name,order_date,order_time,item_name,category,ingredients,quantity,price,total_price,payment_mode,store_id,Month Name,Month number,Day Name,Day number,Hour
1641,3515,Aarav,11-07-2024,6.51.46 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,208,624,Cash,2,July,7,Thursday,11,18
1642,3069,Ananya,11-07-2024,1.00.36 PM,Americano,Coffee,"Espresso, Hot Water",4,189,756,UPI,1,July,7,Thursday,11,13
1643,9933,Pooja,11-07-2024,5.24.07 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,206,824,Card,3,July,7,Thursday,11,17
1644,3115,Pooja,11-07-2024,11.57.28 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,201,201,Card,3,July,7,Thursday,11,11
1645,7894,Karan,11-07-2024,7.04.01 AM,Croissant,Bakery,"Flour, Butter, Yeast",2,339,678,Cash,3,July,7,Thursday,11,7
1646,3421,Ananya,11-07-2024,3.10.09 PM,Latte,Coffee,"Espresso, Steamed Milk",2,268,536,UPI,3,July,7,Thursday,11,15
1647,2337,Simran,11-07-2024,12.57.41 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,251,251,Cash,1,July,7,Thursday,11,12
1648,4111,Nikhil,11-07-2024,7.42.05 AM,Americano,Coffee,"Espresso, Hot Water",4,170,680,Card,3,July,7,Thursday,11,7
1649,1268,Ananya,12-07-2024,8.41.34 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,209,209,Card,3,July,7,Friday,12,20
1650,3547,Rahul,12-07-2024,11.41.12 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,213,426,Card,1,July,7,Friday,12,11
1651,2306,Rahul,12-07-2024,10.48.24 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,343,343,Cash,1,July,7,Friday,12,22
1652,1721,Karan,12-07-2024,8.53.05 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,301,301,Cash,1,July,7,Friday,12,8
1653,9679,Nikhil,12-07-2024,4.13.13 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,232,464,Cash,1,July,7,Friday,12,16
1654,8766,Pooja,13-07-2024,7.43.25 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,223,446,Cash,3,July,7,Saturday,13,19
1655,9100,Aarav,13-07-2024,12.13.00 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,268,536,Cash,2,July,7,Saturday,13,12
1656,1143,Karan,13-07-2024,5.34.55 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,210,210,Card,1,July,7,Saturday,13,17
1657,2794,Karan,13-07-2024,9.42.50 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,130,260,UPI,3,July,7,Saturday,13,9
1658,2320,Riya,13-07-2024,7.23.33 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,261,1044,Card,2,July,7,Saturday,13,19
1659,4842,Karan,13-07-2024,8.26.21 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,250,250,Cash,1,July,7,Saturday,13,20
1660,4497,Simran,13-07-2024,7.37.56 AM,Latte,Coffee,"Espresso, Steamed Milk",1,176,176,Cash,3,July,7,Saturday,13,7
1661,2019,Karan,14-07-2024,6.14.55 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,141,564,UPI,2,July,7,Sunday,14,18
1662,4418,Riya,14-07-2024,7.59.58 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,157,314,Cash,2,July,7,Sunday,14,19
1663,2122,Riya,14-07-2024,10.15.20 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,273,819,Cash,2,July,7,Sunday,14,22
1664,7121,Aarav,14-07-2024,7.37.21 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,190,190,Card,3,July,7,Sunday,14,19
1665,7023,Nikhil,14-07-2024,10.26.40 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,153,459,Cash,3,July,7,Sunday,14,22
1666,8135,Riya,15-07-2024,9.27.51 AM,Croissant,Bakery,"Flour, Butter, Yeast",2,276,552,UPI,1,July,7,Monday,15,9
1667,7349,Pooja,15-07-2024,3.05.03 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,333,1332,UPI,3,July,7,Monday,15,15
1668,4155,Ananya,15-07-2024,3.33.46 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,154,462,Cash,3,July,7,Monday,15,15
1669,3997,Simran,15-07-2024,7.33.12 PM,Latte,Coffee,"Espresso, Steamed Milk",3,242,726,Cash,3,July,7,Monday,15,19
1670,1348,Pooja,15-07-2024,7.43.00 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,339,1356,UPI,2,July,7,Monday,15,19
1671,9438,Pooja,15-07-2024,1.30.24 PM,Espresso,Coffee,"Espresso Beans, Water",1,269,269,Cash,2,July,7,Monday,15,13
1672,7230,Ananya,16-07-2024,7.23.32 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,141,282,Card,1,July,7,Tuesday,16,7
1673,6096,Nikhil,16-07-2024,9.02.26 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,296,1184,Cash,2,July,7,Tuesday,16,21
1674,9953,Karan,16-07-2024,9.31.46 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,272,544,Cash,2,July,7,Tuesday,16,21
1675,5358,Ananya,16-07-2024,11.55.35 AM,Latte,Coffee,"Espresso, Steamed Milk",2,244,488,Card,1,July,7,Tuesday,16,11
1676,9861,Nikhil,16-07-2024,7.07.16 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,238,238,Card,3,July,7,Tuesday,16,19
1677,1892,Riya,16-07-2024,10.45.06 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,292,584,Cash,1,July,7,Tuesday,16,10
1678,4297,Pooja,16-07-2024,7.51.01 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,143,572,Cash,3,July,7,Tuesday,16,19
1679,3722,Simran,16-07-2024,12.50.52 PM,Americano,Coffee,"Espresso, Hot Water",4,215,860,UPI,3,July,7,Tuesday,16,12
1680,2957,Ananya,16-07-2024,11.00.16 AM,Espresso,Coffee,"Espresso Beans, Water",4,275,1100,UPI,2,July,7,Tuesday,16,11
1681,5317,Nikhil,16-07-2024,8.50.58 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,248,496,Card,3,July,7,Tuesday,16,8
1682,9005,Aarav,17-07-2024,10.35.14 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,295,590,Card,3,July,7,Wednesday,17,10
1683,8580,Nikhil,17-07-2024,8.05.13 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,127,508,UPI,2,July,7,Wednesday,17,8
1684,5188,Simran,17-07-2024,1.14.53 PM,Americano,Coffee,"Espresso, Hot Water",1,307,307,UPI,2,July,7,Wednesday,17,13
1685,4961,Rahul,17-07-2024,9.47.27 AM,Espresso,Coffee,"Espresso Beans, Water",3,338,1014,UPI,2,July,7,Wednesday,17,9
1686,7190,Riya,17-07-2024,1.26.45 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,140,280,Cash,1,July,7,Wednesday,17,13
1687,2566,Nikhil,17-07-2024,1.47.59 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,312,1248,Cash,1,July,7,Wednesday,17,13
1688,5259,Karan,17-07-2024,9.44.45 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,277,1108,Cash,1,July,7,Wednesday,17,21
1689,1958,Nikhil,17-07-2024,9.34.27 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,149,149,Card,3,July,7,Wednesday,17,21
1690,7326,Karan,18-07-2024,4.12.44 PM,Espresso,Coffee,"Espresso Beans, Water",2,293,586,Cash,2,July,7,Thursday,18,16
1691,4962,Ananya,18-07-2024,1.40.05 PM,Latte,Coffee,"Espresso, Steamed Milk",2,194,388,Card,3,July,7,Thursday,18,13
1692,5574,Aarav,18-07-2024,10.13.00 PM,Espresso,Coffee,"Espresso Beans, Water",4,169,676,UPI,2,July,7,Thursday,18,22
1693,7087,Nikhil,18-07-2024,12.07.47 PM,Espresso,Coffee,"Espresso Beans, Water",1,289,289,Card,3,July,7,Thursday,18,12
1694,3093,Karan,18-07-2024,10.10.53 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,123,246,UPI,3,July,7,Thursday,18,10
1695,2236,Karan,18-07-2024,6.54.20 PM,Americano,Coffee,"Espresso, Hot Water",3,134,402,UPI,3,July,7,Thursday,18,18
1696,6949,Rahul,18-07-2024,5.03.01 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,301,301,UPI,1,July,7,Thursday,18,17
1697,7484,Nikhil,19-07-2024,3.20.37 PM,Latte,Coffee,"Espresso, Steamed Milk",2,211,422,Cash,1,July,7,Friday,19,15
1698,6199,Rahul,19-07-2024,3.19.49 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,208,624,Cash,3,July,7,Friday,19,15
1699,2425,Karan,19-07-2024,7.25.22 PM,Espresso,Coffee,"Espresso Beans, Water",1,257,257,Card,1,July,7,Friday,19,19
1700,1151,Rahul,19-07-2024,5.51.24 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,201,603,UPI,2,July,7,Friday,19,17
1701,2012,Pooja,19-07-2024,6.57.05 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,345,1380,Card,1,July,7,Friday,19,18
1702,5737,Aarav,19-07-2024,9.10.22 PM,Espresso,Coffee,"Espresso Beans, Water",3,274,822,Cash,2,July,7,Friday,19,21
1703,4579,Aarav,19-07-2024,5.02.27 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,344,344,Card,1,July,7,Friday,19,17
1704,4573,Simran,19-07-2024,5.23.07 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,263,263,UPI,3,July,7,Friday,19,17
1705,6852,Pooja,19-07-2024,9.19.40 AM,Croissant,Bakery,"Flour, Butter, Yeast",2,302,604,UPI,3,July,7,Friday,19,9
1706,1354,Rahul,19-07-2024,7.38.18 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,261,522,Card,3,July,7,Friday,19,19
1707,3355,Rahul,19-07-2024,4.03.21 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,280,1120,Card,1,July,7,Friday,19,16
1708,5444,Pooja,19-07-2024,9.32.56 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,187,748,UPI,2,July,7,Friday,19,21
1709,3286,Aarav,20-07-2024,6.50.34 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,286,1144,Cash,3,July,7,Saturday,20,18
1710,2141,Riya,20-07-2024,9.15.33 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,183,366,Card,2,July,7,Saturday,20,21
1711,2586,Karan,20-07-2024,9.09.55 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,134,134,Cash,2,July,7,Saturday,20,9
1712,7386,Karan,20-07-2024,7.07.57 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,136,544,Cash,1,July,7,Saturday,20,7
1713,2279,Riya,20-07-2024,11.38.58 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,133,266,Cash,3,July,7,Saturday,20,11
1714,9403,Karan,20-07-2024,7.12.19 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,308,1232,UPI,1,July,7,Saturday,20,7
1715,2585,Simran,20-07-2024,3.59.44 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,153,306,Card,3,July,7,Saturday,20,15
1716,4802,Rahul,20-07-2024,10.09.05 PM,Espresso,Coffee,"Espresso Beans, Water",4,192,768,Cash,3,July,7,Saturday,20,22
1717,3738,Karan,20-07-2024,4.14.33 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,242,484,Cash,2,July,7,Saturday,20,16
1718,5308,Riya,21-07-2024,2.58.19 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,172,516,Card,3,July,7,Sunday,21,14
1719,7414,Aarav,21-07-2024,8.40.53 PM,Americano,Coffee,"Espresso, Hot Water",4,313,1252,UPI,3,July,7,Sunday,21,20
1720,9648,Karan,21-07-2024,8.30.37 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,306,306,Card,3,July,7,Sunday,21,8
1721,5414,Riya,21-07-2024,9.15.45 PM,Americano,Coffee,"Espresso, Hot Water",2,289,578,Card,1,July,7,Sunday,21,21
1722,9197,Simran,21-07-2024,12.14.42 PM,Espresso,Coffee,"Espresso Beans, Water",4,209,836,UPI,3,July,7,Sunday,21,12
1723,6821,Ananya,21-07-2024,6.45.00 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,254,254,UPI,2,July,7,Sunday,21,18
1724,4588,Pooja,21-07-2024,12.12.17 PM,Latte,Coffee,"Espresso, Steamed Milk",4,306,1224,UPI,3,July,7,Sunday,21,12
1725,9207,Rahul,22-07-2024,4.29.30 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,343,686,UPI,1,July,7,Monday,22,16
1726,6034,Rahul,22-07-2024,3.23.13 PM,Espresso,Coffee,"Espresso Beans, Water",1,152,152,Card,3,July,7,Monday,22,15
1727,4535,Ananya,22-07-2024,7.37.22 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,211,633,UPI,1,July,7,Monday,22,19
1728,1209,Pooja,22-07-2024,5.36.57 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,158,158,Card,3,July,7,Monday,22,17
1729,5524,Riya,22-07-2024,11.40.05 AM,Latte,Coffee,"Espresso, Steamed Milk",4,126,504,UPI,1,July,7,Monday,22,11
1730,9310,Rahul,22-07-2024,4.09.11 PM,Americano,Coffee,"Espresso, Hot Water",2,291,582,Card,2,July,7,Monday,22,16
1731,3318,Nikhil,22-07-2024,9.53.08 PM,Americano,Coffee,"Espresso, Hot Water",2,173,346,Card,3,July,7,Monday,22,21
1732,1409,Riya,22-07-2024,8.27.45 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,286,572,Card,2,July,7,Monday,22,8
1733,7116,Nikhil,22-07-2024,9.33.17 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,198,198,Card,1,July,7,Monday,22,9
1734,7481,Aarav,23-07-2024,10.33.26 PM,Espresso,Coffee,"Espresso Beans, Water",4,315,1260,Cash,1,July,7,Tuesday,23,22
1735,2584,Simran,23-07-2024,1.49.17 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,191,573,UPI,3,July,7,Tuesday,23,13
1736,8068,Riya,23-07-2024,1.45.31 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,268,268,UPI,2,July,7,Tuesday,23,13
1737,2828,Rahul,23-07-2024,2.34.36 PM,Americano,Coffee,"Espresso, Hot Water",2,323,646,Card,3,July,7,Tuesday,23,14
1738,1145,Nikhil,23-07-2024,2.50.34 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,189,567,UPI,1,July,7,Tuesday,23,14
1739,4079,Simran,23-07-2024,10.02.34 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,201,402,Card,1,July,7,Tuesday,23,22
1740,3074,Rahul,23-07-2024,12.49.11 PM,Americano,Coffee,"Espresso, Hot Water",1,222,222,Cash,1,July,7,Tuesday,23,12
1741,5453,Aarav,23-07-2024,4.34.55 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,310,310,Card,2,July,7,Tuesday,23,16
1742,8704,Ananya,23-07-2024,10.47.13 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,274,822,UPI,2,July,7,Tuesday,23,22
1743,8483,Rahul,23-07-2024,9.10.26 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,253,1012,UPI,3,July,7,Tuesday,23,9
1744,2260,Nikhil,23-07-2024,9.34.39 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,179,537,Card,2,July,7,Tuesday,23,9
1745,8667,Simran,23-07-2024,12.16.11 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,232,232,Cash,1,July,7,Tuesday,23,12
1746,4316,Pooja,24-07-2024,4.57.32 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,149,149,UPI,3,July,7,Wednesday,24,16
1747,6158,Nikhil,24-07-2024,12.19.08 PM,Espresso,Coffee,"Espresso Beans, Water",3,258,774,Cash,2,July,7,Wednesday,24,12
1748,6078,Rahul,24-07-2024,4.41.53 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,311,311,UPI,3,July,7,Wednesday,24,16
1749,6695,Pooja,24-07-2024,4.14.21 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,311,1244,UPI,1,July,7,Wednesday,24,16
1750,2145,Riya,24-07-2024,5.36.06 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,212,636,Cash,3,July,7,Wednesday,24,17
1751,8252,Karan,24-07-2024,3.27.59 PM,Latte,Coffee,"Espresso, Steamed Milk",1,251,251,Cash,3,July,7,Wednesday,24,15
1752,3177,Pooja,24-07-2024,8.51.15 PM,Espresso,Coffee,"Espresso Beans, Water",3,305,915,UPI,3,July,7,Wednesday,24,20
1753,4832,Ananya,24-07-2024,11.30.47 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,189,189,Card,3,July,7,Wednesday,24,11
1754,1688,Aarav,24-07-2024,10.34.27 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,271,542,Card,2,July,7,Wednesday,24,10
1755,4209,Ananya,24-07-2024,9.11.17 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,221,663,UPI,1,July,7,Wednesday,24,9
1756,7972,Karan,24-07-2024,8.21.35 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,268,536,Cash,3,July,7,Wednesday,24,8
1757,3296,Karan,25-07-2024,10.11.22 PM,Espresso,Coffee,"Espresso Beans, Water",2,298,596,Card,2,July,7,Thursday,25,22
1758,3272,Riya,25-07-2024,3.46.14 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,335,1005,Cash,1,July,7,Thursday,25,15
1759,7114,Simran,25-07-2024,10.49.43 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,225,450,Card,2,July,7,Thursday,25,10
1760,6226,Simran,25-07-2024,9.17.13 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,198,396,UPI,2,July,7,Thursday,25,9
1761,1600,Nikhil,25-07-2024,10.08.39 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,344,1376,Cash,3,July,7,Thursday,25,22
1762,5051,Riya,25-07-2024,5.05.41 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,120,240,UPI,1,July,7,Thursday,25,17
1763,9888,Simran,25-07-2024,3.19.48 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,146,292,Card,3,July,7,Thursday,25,15
1764,7153,Nikhil,25-07-2024,12.52.52 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,336,672,Card,2,July,7,Thursday,25,12
1765,6913,Riya,25-07-2024,10.59.06 AM,Espresso,Coffee,"Espresso Beans, Water",4,318,1272,UPI,1,July,7,Thursday,25,10
1766,1259,Simran,25-07-2024,4.46.56 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,214,214,UPI,2,July,7,Thursday,25,16
1767,2323,Nikhil,25-07-2024,1.19.07 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,319,957,Card,2,July,7,Thursday,25,13
1768,7466,Nikhil,26-07-2024,7.54.28 PM,Espresso,Coffee,"Espresso Beans, Water",4,165,660,Cash,2,July,7,Friday,26,19
1769,7724,Ananya,26-07-2024,4.03.03 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,205,820,Cash,3,July,7,Friday,26,16
1770,2614,Pooja,26-07-2024,2.11.08 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,123,492,Card,2,July,7,Friday,26,14
1771,5236,Aarav,26-07-2024,5.38.47 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,151,151,Card,1,July,7,Friday,26,17
1772,6429,Karan,26-07-2024,5.09.49 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,181,362,UPI,3,July,7,Friday,26,17
1773,4805,Aarav,27-07-2024,7.30.47 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,291,873,Cash,1,July,7,Saturday,27,19
1774,2161,Riya,27-07-2024,3.52.24 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,126,252,Card,3,July,7,Saturday,27,15
1775,1995,Simran,27-07-2024,8.38.35 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,316,1264,UPI,1,July,7,Saturday,27,20
1776,1631,Ananya,27-07-2024,11.13.38 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,337,1011,Cash,2,July,7,Saturday,27,11
1777,7876,Aarav,27-07-2024,3.43.17 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,334,1336,UPI,2,July,7,Saturday,27,15
1778,2674,Rahul,27-07-2024,1.42.03 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,302,906,Cash,3,July,7,Saturday,27,13
1779,8460,Ananya,27-07-2024,5.41.44 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,298,596,UPI,3,July,7,Saturday,27,17
1780,9818,Nikhil,27-07-2024,12.29.38 PM,Espresso,Coffee,"Espresso Beans, Water",3,260,780,Cash,3,July,7,Saturday,27,12
1781,4021,Nikhil,27-07-2024,6.25.07 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,181,543,Card,1,July,7,Saturday,27,18
1782,8788,Riya,27-07-2024,10.27.07 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,281,843,UPI,3,July,7,Saturday,27,10
1783,4360,Nikhil,27-07-2024,4.26.22 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,344,688,UPI,1,July,7,Saturday,27,16
1784,3418,Nikhil,27-07-2024,7.31.27 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,207,621,UPI,1,July,7,Saturday,27,19
1785,7216,Simran,28-07-2024,1.58.06 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,322,644,Cash,3,July,7,Sunday,28,13
1786,6274,Pooja,28-07-2024,7.08.54 AM,Latte,Coffee,"Espresso, Steamed Milk",2,176,352,Card,3,July,7,Sunday,28,7
1787,3468,Pooja,28-07-2024,5.44.19 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,149,149,Cash,2,July,7,Sunday,28,17
1788,7064,Nikhil,28-07-2024,9.45.04 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,261,261,Card,2,July,7,Sunday,28,9
1789,7298,Aarav,28-07-2024,3.22.38 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,336,672,Card,3,July,7,Sunday,28,15
1790,1517,Nikhil,28-07-2024,7.01.50 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,138,276,Cash,1,July,7,Sunday,28,7
1791,4856,Karan,29-07-2024,8.43.25 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,131,524,UPI,1,July,7,Monday,29,8
1792,3678,Nikhil,29-07-2024,8.26.52 PM,Espresso,Coffee,"Espresso Beans, Water",4,191,764,Cash,3,July,7,Monday,29,20
1793,9212,Nikhil,29-07-2024,12.28.05 PM,Americano,Coffee,"Espresso, Hot Water",3,206,618,Card,2,July,7,Monday,29,12
1794,8689,Ananya,29-07-2024,10.38.22 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,146,438,UPI,2,July,7,Monday,29,22
1795,5366,Aarav,29-07-2024,4.48.56 PM,Latte,Coffee,"Espresso, Steamed Milk",4,174,696,Card,1,July,7,Monday,29,16
1796,3755,Aarav,29-07-2024,7.47.06 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,164,492,Card,2,July,7,Monday,29,7
1797,3935,Pooja,29-07-2024,8.02.05 AM,Green Tea,Tea,"Green Tea Leaves, Water",1,260,260,Cash,1,July,7,Monday,29,8
1798,7190,Nikhil,29-07-2024,6.25.28 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,337,674,UPI,1,July,7,Monday,29,18
1799,1358,Karan,30-07-2024,2.52.44 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,245,980,Card,2,July,7,Tuesday,30,14
1800,1110,Ananya,30-07-2024,12.51.04 PM,Americano,Coffee,"Espresso, Hot Water",1,260,260,Card,3,July,7,Tuesday,30,12
1801,9453,Rahul,30-07-2024,11.31.50 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,223,892,UPI,1,July,7,Tuesday,30,11
1802,6317,Karan,30-07-2024,1.39.51 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,212,424,UPI,3,July,7,Tuesday,30,13
1803,1018,Pooja,30-07-2024,9.51.33 PM,Americano,Coffee,"Espresso, Hot Water",1,127,127,UPI,2,July,7,Tuesday,30,21
1804,4912,Karan,30-07-2024,4.47.39 PM,Latte,Coffee,"Espresso, Steamed Milk",1,146,146,Card,3,July,7,Tuesday,30,16
1805,8385,Karan,30-07-2024,10.49.06 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,341,341,Card,1,July,7,Tuesday,30,22
1806,7797,Rahul,30-07-2024,2.46.44 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,322,966,UPI,1,July,7,Tuesday,30,14
1807,9217,Pooja,31-07-2024,10.38.56 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,252,1008,Card,3,July,7,Wednesday,31,22
1808,4349,Aarav,31-07-2024,8.51.37 PM,Latte,Coffee,"Espresso, Steamed Milk",1,226,226,UPI,3,July,7,Wednesday,31,20
1809,4001,Pooja,31-07-2024,5.28.54 PM,Americano,Coffee,"Espresso, Hot Water",1,130,130,Cash,1,July,7,Wednesday,31,17
1810,7515,Riya,31-07-2024,8.34.33 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,289,867,UPI,3,July,7,Wednesday,31,8
1811,6628,Aarav,31-07-2024,12.35.57 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,127,254,UPI,3,July,7,Wednesday,31,12
1812,5035,Simran,31-07-2024,7.55.26 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,234,234,Cash,2,July,7,Wednesday,31,19
1813,4524,Riya,31-07-2024,1.05.31 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,319,1276,Card,1,July,7,Wednesday,31,13
1814,9012,Simran,31-07-2024,3.11.58 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,276,552,Cash,3,July,7,Wednesday,31,15
1815,9379,Rahul,31-07-2024,9.28.53 AM,Latte,Coffee,"Espresso, Steamed Milk",3,128,384,Cash,1,July,7,Wednesday,31,9
1816,7921,Karan,31-07-2024,9.02.35 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,241,482,Card,1,July,7,Wednesday,31,21
1817,1608,Aarav,01-08-2024,8.21.22 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,232,464,UPI,1,August,8,Thursday,1,8
